year,state,populationMaleWhite,populationFemaleWhite,populationMaleBlack,populationFemaleBlack,populationMaleAsian,populationFemaleAsian,populationMaleIndigenous,populationFemaleIndigenous,populationMalePacific,populationFemalePacific,populationOther_x,populationOther_y,populationTwo_x,populationTwo_y,populationMaleHispanic,populationFemaleHispanic,medianAgeMaleWhite,medianAgeFemaleWhite,medianAgeMaleBlack,medianAgeFemaleBlack,medianAgeMaleAsian,medianAgeFemaleAsian,medianAgeMaleIndigenous,medianAgeFemaleIndigenous,medianAgeMalePacific,medianAgeFemalePacific,medianAgeOther_x,medianAgeOther_y,medianAgeTwo_x,medianAgeTwo_y,medianAgeMaleHispanic,medianAgeFemaleHispanic,povertyWhite,povertyAsian,povertyIndigenous,povertyPacific,povertyOther,povertyTwo,povertyHispanic,medianHIncomeWhite,medianHIncomeBlack,medianHIncomeAsian,medianHIncomeIndigenous,medianHIncomePacific,medianHIncomeOther,medianHIncomeTwo,medianHIncomeHispanic,perCapitaIncomeWhite,perCapitaIncomeBlack,perCapitaIncomeAsian,perCapitaIncomeIndigenous,perCapitaIncomePacific,perCapitaIncomeOther,perCapitaIncomeTwo,perCapitaIncomeHispanic,bachelorDegreeMaleWhite,bachelorDegreeFemaleWhite,bachelorDegreeMaleBlack,bachelorDegreeFemaleBlack,bachelorDegreeMaleAsian,bachelorDegreeFemaleAsian,bachelorDegreeMaleIndigenous,bachelorDegreeFemaleIndigenous,bachelorDegreeMalePacific,bachelorDegreeFemalePacific,bachelorDegreeMaleOther,bachelorDegreeMaleTwo,bachelorDegreeFemaleTwo,bachelorDegreeMaleHispanic,bachelorDegreeFemaleHispanic,veteranMaleWhite,veteranFemaleWhite,veteranMaleBlack,veteranFemaleBlack,veteranMaleAsian,veteranFemaleAsian,veteranMaleIndigenous,veteranFemaleIndigenous,veteranMalePacific,veteranFemalePacific,veteranMaleOther,veteranFemaleOther,veteranMaleTwo,veteranFemaleTwo,veteranMaleHispanic,veteranFemaleHispanic,laborForceMaleWhite,laborForceFemaleWhite,laborForceMaleBlack,laborForceFemaleBlack,laborForceMaleAsian,laborForceFemaleAsian,laborForceMaleIndigenous,laborForceFemaleIndigenous,laborForceMalePacific,laborForceFemalePacific,laborForceMaleOther,laborForceFemaleOther,laborForceMaleTwo,laborForceFemaleTwo,laborForceMaleHispanic,laborForceFemaleHispanic,population,personalIncome,unemploymentRate,homeownershipRate,realMedianHouseholdIncome,bachelorDegreeRate,povertyRate
2015,Iowa,1333170,1370442,51565,46223,31189,31808,4914,5063,1056,826,22384,17488,30885,30079,87660,80570,39.5,42.3,26.5,25.8,28.1,31,29.6,34.3,28.4,28.3,26.4,25.1,15.2,14.8,23.2,22,2620936,60386,9308,1808,38426,57927,163259,54717,28670,56976,28342,49375,39397,40563,40387,29723,14872,23840,17145,27065,14928,10456,14184,239037,266832,4476,4228,8930,9164,446,395,58,76,2024,1003,761,4434,4644,87817,9067,2905,604,267,47,423,134,62,26,425,1,1323,156,1972,255,868477,671051,34353,20412,22703,15153,3294,2285,712,376,15949,7635,14101,9223,53958,32245,3122541,45445,3.9,68.8,76450,26.8,12.1
2015,Kansas,1100963,1127826,86250,82152,36257,39396,11728,12294,1043,753,33478,29705,48457,46908,167861,155357,38.4,41.6,29.8,32,30.2,32.4,30.5,32.1,28.7,26.4,28.8,27.2,17.4,17.5,23.8,23.2,2170556,73308,22628,1561,61954,91494,315624,55420,33677,59365,40660,61250,40069,41030,40117,30941,18785,27054,18500,18246,14999,12500,14157,245292,264582,8748,10269,11259,11475,1444,1227,262,89,4035,1106,1366,9330,9126,78596,9323,8126,1253,739,164,1205,162,112,6,833,95,2493,549,5086,643,717446,530768,59654,38729,25860,18192,8087,5847,839,299,22529,12957,24304,15789,103196,61524,2910717,46597,4.3,64.9,68930,31.7,12.9
2015,Kentucky,1843825,1918329,173046,173988,25771,29712,4458,4605,1147,1050,23699,17450,43933,46903,78710,64771,39.1,41.6,31.3,34.6,31.1,32.7,43.7,39.1,23.8,25.5,26.1,23.4,15.3,15.8,25.6,23.5,3661151,54112,8563,2125,39248,86503,138129,45475,29358,62948,30729,36290,33825,37063,35672,25213,17732,29417,19744,17592,12380,11103,14743,275063,311132,14656,19543,9567,9462,523,612,70,167,2709,1480,1163,6117,5599,129623,13549,15687,2561,323,93,517,187,171,57,351,92,2126,386,2701,622,1218477,809487,118961,83639,18307,12700,3237,1996,844,427,15739,7148,19228,13506,50241,24737,4429126,38768,5.3,67.9,53250,23.3,18.3
2015,Louisiana,1354387,1396796,704374,779989,37564,40254,13638,13600,852,972,27271,20324,41230,42647,118823,99440,39.1,41.7,29.8,33.1,32.8,34.4,35.3,35.6,26.7,32.7,30,29.7,18.5,19.6,30.1,29.1,2693482,76608,26649,1740,45545,80694,210626,55479,27756,54313,41029,60577,38553,37570,42637,30834,15475,27065,20891,38817,18056,13667,18790,243773,265091,43008,81451,10353,10046,825,1136,74,142,3352,1736,2070,11239,11645,92051,10081,42039,8440,442,174,779,191,78,20,707,166,2148,648,4311,698,895789,588527,460375,345631,27529,18452,9707,4890,580,440,20123,7579,20275,13762,82656,39800,4666998,42484,6.8,63.3,57690,23.2,19.5
2015,Maine,609952,637856,8746,6291,5971,8619,3729,4082,63,124,1565,1586,13444,12854,9323,10124,43.8,46,25.3,21,31.5,33.2,33.8,38.1,27.9,39.4,28.3,20.8,19.7,21.3,26.9,25.5,1216649,13932,7474,184,2972,24804,18428,49915,23453,51657,28452,,58125,38941,41535,28380,13011,24095,15969,19445,18903,12585,18173,121249,143614,986,541,1502,2231,278,498,10,2,1169,185,217,1372,1548,52476,5439,616,29,174,94,447,49,6,1,55,11,1020,112,705,100,401074,304153,5865,2245,4371,4133,2664,1692,43,58,1135,704,6875,4392,5953,4550,1329098,42943,4.9,69.9,63760,30.1,13.2
2015,Maryland,1539633,1604451,814584,936332,170309,187307,7198,8381,1434,1320,114288,97626,86359,89293,277948,255723,42.2,44.8,33.4,37.4,35.8,37.8,37.5,39.3,29.9,31.1,28.7,28.5,18.1,19.1,28.4,28.7,3075376,352287,14940,2487,207995,170911,523683,84120,59021,93936,53949,66786,58026,71257,62463,44627,28602,38839,28435,30464,17552,20107,21593,475961,494955,122955,185278,74645,80367,1018,1413,348,222,12249,7236,8592,29676,35029,113648,18834,67637,17681,3950,1150,538,140,155,117,2193,419,4535,1317,8681,2223,1029432,779775,552311,493606,118652,93008,5358,4121,1105,811,80155,47769,43971,33684,188612,121141,5988528,55041,5.4,67.1,92450,38.8,9.9
2015,Massachusetts,2410310,2572015,230975,247972,190481,210194,6485,6704,625,1019,138386,143209,99369,95308,350360,357568,42.2,44.9,30.2,33.1,32.6,33.2,32.5,33.3,43.6,25,27.3,29.6,21,21.9,26.2,28.1,4818819,381445,12778,1539,271417,186110,683895,74905,42959,78996,38286,80658,32972,50484,36171,41687,21670,35009,20344,30401,15899,17546,17386,742752,814555,30308,37738,74517,77372,578,961,95,176,11496,8929,10379,30119,36594,127777,11199,7513,1323,1631,349,467,52,49,49,2011,367,2770,253,6176,1100,1636437,1298200,158106,126707,139323,104083,4629,3305,450,613,96894,66289,56477,39167,232121,160768,6797484,61548,5.2,60.5,85250,41.5,11.5
2015,Michigan,3706287,3807335,655564,725824,130324,138442,26904,27047,943,1140,57321,51863,129021,132303,237150,229871,41.4,43.9,31.1,35.9,32,33.8,34.9,36.7,29.9,26.9,28,28.4,17.4,18.9,24.4,24.8,7371300,261336,52190,1892,106643,252304,455816,53303,29678,74517,38034,47201,37344,36354,39571,29293,17095,31904,18880,25610,15218,12412,15566,726242,753009,53418,87951,54753,52050,2112,2528,238,157,9927,3850,3972,17703,20111,233045,23254,35338,5120,996,233,2280,159,60,66,1742,163,4506,783,7332,914,2457758,1718291,434220,323407,91786,58589,18686,11434,823,463,38217,21501,63317,43760,145546,91425,9934483,42984,6,74.6,68090,27.8,15.7
2015,Minnesota,2191322,2236487,152574,146602,116742,124044,28756,27805,929,1041,44262,37823,71767,72459,141391,129593,40.5,42.8,26.9,27.3,28.2,29.3,26.9,30.6,24.6,29.6,26.4,24.8,15.5,16.1,24.3,23.6,4334408,236074,53217,1857,80274,139174,263822,64485,30314,66780,33444,47619,39833,45869,42227,35279,16176,25956,16994,29536,14605,13709,15464,523493,572287,17078,13884,29575,30457,1466,2093,169,251,6429,2976,2399,10441,10852,138489,13947,5612,513,1375,193,1794,223,59,50,646,57,2496,460,2884,429,1460545,1162700,100710,68078,80633,59331,18333,11493,647,671,29729,16204,32863,25515,88104,54022,5484002,51362,3.8,70.1,86340,34.7,10.2
2015,Mississippi,842893,871781,525603,590854,13522,15378,6193,6703,145,264,16179,9732,17359,17975,49510,36997,40.1,42.8,29.7,33.6,30.5,35.7,32.2,30.3,37,42.5,29.2,26.6,16.3,15.2,28.1,25.5,1670369,27911,12422,389,22250,34329,78620,49333,26549,52727,32240,,32333,35270,37488,26313,13788,24122,14320,22670,12260,11403,14153,138977,151283,29799,65007,3281,3560,363,321,0,45,1527,714,605,2872,2895,58978,6652,29103,5683,321,73,413,144,28,11,322,227,960,159,1581,532,543800,345685,340812,256834,9829,6928,4290,2903,96,172,12569,3122,7955,4032,34418,12463,2990231,35100,6.8,70.7,50300,20.8,22.1
2015,Missouri,2382916,2466970,328623,368399,50425,56112,12856,12095,3431,2730,35560,32045,74824,72821,120430,112616,39.4,42.2,30.3,34.2,30.6,33.7,37.7,38.4,31.2,27.3,26.5,25,18,18.9,24.9,24.6,4719235,102951,23611,5828,65696,141363,225638,51135,31977,60908,36376,42088,32187,38596,38712,28303,17575,29676,19878,23638,13997,13273,16047,455048,495481,27010,44783,19112,19737,1227,1608,373,101,6007,2530,2112,10405,11075,180453,19964,23506,4509,1116,264,1481,319,270,33,938,158,4164,582,4813,700,1560221,1127537,218432,176320,36224,26236,9102,5336,2418,1418,23540,12425,38009,24713,75297,43741,6075411,42677,5.6,68.5,74370,27.8,14.8
2015,Montana,443665,438920,3326,1431,2985,4202,32959,32734,495,353,2623,2837,12406,13371,17067,16555,41.1,43.5,29.7,26.8,29,33.2,25.8,27.5,31.5,29,33.3,25.5,18.7,21.1,23.9,24.1,863188,6890,62730,770,5320,25026,32388,48906,31074,51704,29150,26786,36369,37076,36762,28168,16995,23819,12550,14246,20222,12907,16226,93722,97983,545,252,886,1219,1615,2542,25,61,923,216,172,1233,1515,38079,5023,326,28,165,30,1587,385,3,0,354,0,883,171,1314,316,288980,204301,2596,639,2302,1950,20203,12013,296,266,1934,1041,6474,4691,10584,6615,1031495,43100,4.3,66.4,64570,30.6,14.4
2015,Nebraska,746074,763557,44774,43421,18319,19747,8035,8284,577,703,19341,17018,20206,21389,97553,88715,38.6,41.3,27.1,28.7,29.7,31.6,22.9,30.4,34.5,25.5,27.4,24.5,15,16.9,23.3,22.9,1468743,36607,15625,1134,35678,39850,181471,56275,29967,50787,25739,46000,41516,38997,39703,30876,16730,24196,11666,20320,14761,11503,13607,153912,168488,5030,5011,5370,5106,322,505,53,60,1469,773,734,4332,4528,54716,7362,3596,623,369,64,438,142,40,40,709,113,900,237,2730,536,486840,382004,29578,20269,13391,9015,4876,3250,435,325,12900,6932,9036,7576,59105,35320,1892059,49716,2.9,68.1,75970,30.2,12.2
2015,Nevada,741056,714221,117942,117779,97035,117811,15311,16082,8932,9010,126148,119990,60353,62582,392151,378402,44.6,45.6,32.6,33.4,37.9,42.5,33.7,36.7,32.1,32.3,28,27.9,18.8,20.1,27,27.4,1437740,213624,30435,17570,242684,120824,760705,57074,37566,60329,42104,45743,42110,48914,43108,34044,20651,26760,18620,18243,14736,15576,15432,159798,143034,10502,13730,24859,32766,996,1147,836,787,5295,3670,4841,16297,19509,75630,9573,11682,2297,4582,574,1286,232,1016,74,2332,302,3264,1067,10208,1572,490707,325560,79781,54969,68500,59279,10333,7124,6346,4536,86432,53820,31196,22479,253837,160691,2868531,43783,7.4,54.8,65340,23.6,14.9
2015,New Hampshire,596296,614073,9540,7899,14644,16720,1086,1152,118,110,3988,3285,12138,12208,21288,20853,42.8,44.6,30.9,26.4,32.7,34,38.8,41.2,36.4,49.5,27.5,28.5,20.2,19.2,25.3,26.6,1175596,29983,2171,210,6921,22852,40493,67262,50103,79577,37026,128667,41839,51173,49749,35360,22204,33303,21590,39834,19630,18290,19446,143219,156607,1828,984,6030,5677,123,137,77,33,1501,440,523,2259,2983,45805,5497,612,89,91,78,120,13,0,0,294,73,768,136,977,164,403648,311260,7059,3663,10664,7372,874,486,113,69,2899,1511,6707,4038,13897,9251,1337480,54166,3.8,71.6,95070,35.7,8.4
2015,New Jersey,2480160,2613270,564885,637415,391575,413414,9321,9014,1238,1570,294057,274158,110539,113287,848781,839227,43.6,46.5,33.1,37.1,35.7,36.7,36.1,34.6,29.2,33.8,29.8,31.1,20,21.9,30,31.7,5007236,792965,17960,2556,560967,219530,1662583,82102,46546,104575,36941,53944,44075,58575,48265,44443,23879,42232,20566,22482,17777,18600,20256,743129,758754,68524,100104,188949,190901,1035,1198,242,464,13299,18762,24874,73104,95937,99468,8467,26167,5457,2993,391,496,77,25,29,4087,778,2793,788,16887,2521,1629792,1205854,384911,318479,273320,189071,5959,3588,860,962,209406,131897,58145,42905,574989,385364,8870312,58425,6.3,64,85880,37.6,10.8
2015,New Mexico,404053,412995,24704,19034,12332,16429,92179,98349,555,721,114530,112320,34925,33128,490065,496907,47,50.2,32.1,31,34.1,40.6,29.1,31.7,25.2,29.8,31.7,33,22.1,21.4,29.9,31.6,804532,28105,186433,1201,221892,66752,966710,54650,38146,58780,30841,38875,33594,41748,37248,34589,22882,28485,13158,19152,16516,15641,17231,119105,126116,3695,3390,4424,5323,4177,7148,56,56,4211,5775,8260,36046,45802,44027,6190,3268,891,535,226,4416,1026,21,8,6126,582,1843,432,26251,2771,260796,173471,17409,8067,8919,7512,60099,39350,313,325,77553,46915,19068,11131,310191,201232,2090071,37753,6.5,66.5,56680,26.5,19.8
2015,New York,5457644,5712874,1420800,1649592,751965,818258,37234,37559,3111,3374,835130,850635,275748,285131,1787411,1832247,41.6,44.4,32.4,37.3,35.4,36.8,32.4,36.9,29.4,32.4,29.3,31.6,21.8,23.6,29.9,32.3,10887519,1537953,72673,6220,1655501,542761,3541633,68221,41615,63018,36913,38639,36170,50751,40824,41405,21942,31379,19441,28195,16137,18989,18967,1548770,1682045,168616,269758,240111,262064,3391,4442,552,499,34616,54936,79212,158127,216319,246775,24496,48465,9605,5752,703,1710,212,215,46,12653,1114,6911,1293,36421,4722,3646954,2664797,967909,780952,538678,373696,25689,15810,2382,1803,581081,372263,154693,108865,1215021,785548,19657321,56603,5.7,51.5,72870,35,15.5
2015,North Carolina,3089239,3235134,990851,1124487,116369,127707,56605,59538,2834,3410,156038,136272,113194,118197,458569,411339,41.3,43.9,32.3,36.5,32.5,33.7,33.7,36.1,27.6,30.2,25.7,23.9,16.6,17.6,25,24,6184804,238654,113037,5960,286947,222564,853155,53157,32798,68866,32544,39514,32036,38883,34708,30745,17965,29443,16273,19669,11658,12390,13110,692794,756609,90488,157939,43208,41630,3723,5942,148,206,9589,4801,7214,23831,30208,233342,30923,89710,20114,1929,573,4066,580,325,114,2972,956,5450,1378,13427,3126,2040351,1439807,660236,545954,83097,55754,37912,23660,2012,1702,103294,50548,54752,38892,290538,151650,10037218,41617,5.7,65.2,63820,29.4,16.4
2015,North Dakota,319763,308395,7153,4719,4425,4554,18800,19486,155,149,3390,2469,8126,8006,10789,9780,36.5,39.7,26.1,23.1,28.8,31.3,24.1,25.9,23.4,20.1,25.4,26.1,19,17,23.7,21.5,607275,8643,36805,267,5554,15455,19399,59896,29525,44743,30833,,55071,43729,43940,34242,17181,30294,14369,18497,17250,15146,17373,55918,64011,850,689,1514,1340,917,1869,21,0,459,118,196,665,785,23255,3132,575,53,62,70,1027,261,13,8,80,50,584,128,521,145,216740,156107,5465,2288,3669,2466,11287,7069,128,77,2264,1086,4513,2972,7134,4035,755537,52981,2.6,61.8,72130,29.1,10.7
2015,Ohio,4553233,4738070,672371,739674,102528,113642,11087,10559,1486,1574,52311,45205,143865,143347,201278,189692,40.4,43.1,31.2,34.8,32.9,33.7,40.8,41.7,30.6,34.8,28.5,26.9,16.2,17.1,25.3,25.3,9065284,209345,20662,2943,94168,275922,378848,53074,28003,68818,32272,44201,36716,35701,38361,29121,17088,34054,19908,26920,16664,12059,16568,857172,900138,54620,80499,46555,43465,953,1245,132,252,10612,3444,3624,15433,18447,321262,31139,45695,7978,1667,324,1396,219,115,16,1707,292,6003,1017,8087,1465,3004034,2175540,441020,340188,74234,49775,7941,4546,1003,782,36095,19283,68073,46932,125805,75519,11622315,43801,5.2,66.4,66960,26.8,14.8
2015,Oklahoma,1274629,1316663,139469,139102,35195,39375,137182,142094,2501,2200,53800,45085,148575,151361,195462,175997,40.4,43.1,30.4,32.6,30.5,34.2,28.9,30.8,25.1,27.6,27.5,25.7,21.3,22.7,24,22.7,2523990,71899,271614,4536,96359,288214,361389,50705,30560,53308,39271,41875,37003,41479,38205,29229,17213,23808,17661,20205,14341,14997,13338,237031,248804,12845,17226,9707,9981,11086,14364,170,180,12467,1727,2025,8352,9705,111980,13162,13173,2268,705,165,7694,1041,211,129,1378,222,7717,1397,5786,1190,833266,559900,95134,64475,25501,18271,87151,57484,1523,913,36539,17434,81449,52870,120495,63718,3910518,44277,4,67.4,59140,24.6,16
2015,Oregon,1495658,1547352,39383,33454,71478,85217,22953,23305,7484,7558,70990,61677,81690,81103,252268,233378,42.1,44.5,31.9,31.4,34.5,37.1,33.4,34.9,27.7,28.1,27.3,25.5,21.1,22.5,24.9,24.1,2990158,153306,44378,14590,129981,156907,475620,52841,32481,64623,34531,37129,39671,44016,40565,30598,18691,29608,17069,16091,13610,15353,14287,352512,368636,6682,4407,23683,25987,1689,1854,303,736,8798,2804,3065,15473,16635,121559,14538,2484,371,1442,309,1581,421,261,27,1021,105,4462,730,5258,1042,990938,704579,27701,14337,51973,40941,16155,9394,5334,3589,48108,27162,45885,31442,159120,95961,4018542,44166,5.8,61.1,76420,32.2,15.2
2015,Pennsylvania,4873686,5106068,675702,727441,188133,204462,12169,11472,1973,2306,130632,122438,135697,136992,416588,398950,42.5,45.4,30.7,34.7,32.8,33.6,33.9,37.7,27.6,29.4,26.5,27,17.1,18,25.5,26.2,9703137,378347,22487,4044,243952,260069,783216,57559,32493,65013,33066,36477,31138,38923,34494,32218,18080,31194,17502,16081,13363,13113,15094,1051012,1108501,56857,84070,68700,68279,1096,1281,168,158,11630,5581,7279,26659,33795,313084,30229,39187,6909,1965,572,1107,208,99,29,2662,480,4699,1256,12225,1910,3229783,2356748,454531,328674,134480,91452,8606,4940,1621,922,87254,50712,66617,45505,266412,159376,12789838,49293,5.5,69.6,75870,29.7,13.1
2015,Rhode Island,377730,407515,34057,34186,15879,18334,2443,2663,224,149,30781,30304,15568,14214,71570,72218,43.2,46.3,28.4,30.4,30,29.7,34.3,36.7,20.6,38.4,28.4,30.2,19.6,21,25.4,27.4,755422,32163,4890,312,59706,27903,140287,63237,36209,53441,25082,,32751,38885,31121,35807,18715,24601,16104,24143,14891,14883,14526,96494,103567,3654,3871,4802,4398,282,136,36,0,1526,1545,1918,4546,5218,24071,2712,1190,241,158,28,183,0,0,0,422,86,452,47,1110,225,257766,202988,22759,17075,11609,8061,1750,1097,128,129,21560,14403,8157,5771,46914,31630,1056886,48058,6.6,58.9,69980,32.7,14.1
2015,South Carolina,1493816,1557300,615598,699460,31319,35663,7451,7515,1216,1372,42243,31081,46366,47584,137652,116440,41.5,44,31.7,36,33.1,37.1,32.8,39.4,24.3,23,28.3,25.5,15.6,17.4,27,25.3,2977389,64930,14513,2419,71195,88703,244200,52996,30221,55313,31769,31086,33951,39679,36869,29389,16209,25056,16947,15915,13227,11492,14653,327419,334256,43017,78728,9417,9650,652,600,97,90,3574,1756,1901,9398,9598,125293,15126,52921,12084,964,241,668,156,49,23,1294,235,2448,654,5055,1218,971699,668575,406417,327181,22519,16506,5090,2831,772,501,30102,11321,21181,14713,91491,42219,4896006,39577,6.4,67.1,58240,26.8,16.8
2015,South Dakota,350944,350755,7920,5213,4888,5264,36085,36534,136,196,4324,3616,10906,11417,15137,12777,39.2,41.8,27.4,22.4,27.1,28.9,23.4,25.3,20.7,27.9,27.6,22.9,17.9,17.7,23.7,21.8,680017,9869,68324,308,7536,21326,26486,53435,31758,47699,25708,53209,36104,41719,39920,29488,14268,23532,10479,14502,15386,12369,15485,65154,72693,873,506,1229,1301,1325,2377,6,24,728,204,204,996,991,26389,3776,454,68,69,101,2043,427,15,0,150,13,798,79,566,205,227099,175428,5433,2257,3572,2508,21462,13239,104,115,2971,1583,5578,4051,9527,4887,854663,48302,3.2,70.1,69180,27.5,13.5
2015,Tennessee,2369716,2487153,515770,575300,46876,55151,8854,8948,1502,1821,52180,44559,63808,64952,171440,148650,40.5,42.9,30.4,34,33.2,34.9,39.4,38.5,30.3,28.5,27,24.1,18.5,18.3,25.5,23.9,4751951,99693,17224,3242,95086,125133,314094,48747,32344,66331,36748,42647,32193,34959,35721,27863,17501,29507,22376,18388,12714,13709,13994,436238,465102,45691,75187,16749,17537,1380,1039,159,94,5808,3046,2463,10598,10775,179770,20738,38344,7950,1131,157,1370,310,265,58,974,343,3629,690,5059,1329,1556100,1068741,346148,278180,33442,24835,6078,3923,1100,802,34885,15383,31487,19306,107712,50952,6595354,41942,6.1,66.5,59460,25.7,16.7
2015,Texas,5758681,5877076,1526847,1626070,546888,577123,64775,61718,11017,10638,818645,767221,323258,329804,5128099,5068268,40.7,42.9,31,33.8,33.9,35.5,33.6,34.4,28.6,32.2,28.8,29.2,19.3,20.2,27.2,28.4,11375835,1110053,122619,21013,1557425,636202,10005754,65714,39345,75796,47841,52859,39561,49450,41248,37990,20511,33120,21542,21020,15880,16900,16016,1511937,1487155,175340,245278,216589,205829,7123,7424,904,1181,38196,40120,43941,324362,386587,477829,66970,126957,29608,8275,2178,5244,1043,1665,456,23181,3629,17641,4993,169812,24004,3832385,2608866,1034568,794907,385635,262783,45538,25969,7753,5117,563165,312961,169475,114925,3271944,1961985,27468531,46760,4.6,61.9,70950,28.4,15.9
2015,Utah,1155542,1152548,17807,14102,29523,34579,15432,16392,13486,12661,67674,62233,38168,36587,200478,189378,31.2,32.3,27.3,22.9,30.7,33.9,26.4,29,25.2,24.2,25.3,24.8,16.3,16.1,24.1,23.8,2273342,63023,30792,25737,127105,73047,382306,63767,38900,61124,36428,50918,41110,49183,43192,27114,17209,25616,15001,15592,13108,11906,13753,252189,212863,2157,1477,9041,10136,1045,1039,989,838,3256,3339,2849,11599,12105,55777,6032,1457,208,776,34,674,88,375,24,1106,58,1070,156,4585,377,726680,488197,12182,5722,21518,16233,10211,7079,8679,4819,43797,25535,18463,11264,123467,76513,2983626,39899,3.6,69.9,83240,31.8,11.2
2015,Vermont,288880,297667,3769,3180,3892,4882,949,1069,93,156,965,1037,5973,6196,5413,5278,42.3,44.7,25.7,22.7,29.4,33.5,38.9,43.6,26.8,24.3,26.7,29.2,19,22.7,25.4,26.9,565114,8116,1901,192,1831,11304,9602,55504,50417,55179,40167,,54185,39147,51231,30604,16084,24255,18395,96033,17297,14372,21073,66602,82506,721,517,1097,1319,78,156,35,23,724,141,256,1059,1085,18835,2345,84,22,43,25,78,3,0,0,16,0,278,43,255,14,193836,149920,2680,1463,2900,2672,640,450,61,71,753,427,3059,2469,3817,2401,625810,48120,3.8,71.8,74740,36.9,10.4
2015,Virginia,2587000,2650848,760302,829043,231231,261742,11825,10745,2395,2909,96122,87002,134671,133496,368396,340760,40.4,42.9,33.1,36.3,34.7,36.7,34.3,40,32.5,36.2,29.1,28.5,18.2,19,28,28.4,5099979,484356,21449,4928,178646,259644,690170,70415,44562,94896,54031,89125,51932,66235,60904,39387,23231,37710,25602,37051,18895,19560,21880,731374,741700,90053,130281,98086,102090,1512,1920,536,586,18508,9303,9010,44290,46989,252536,42996,88511,26137,7187,1620,1792,475,446,114,4319,1500,7871,2815,19744,6579,1737664,1234607,519697,419421,163296,127918,8799,5185,1827,1792,68989,41460,69332,48628,250542,160165,8367303,51620,4.8,67.1,77240,37,11.2
2015,Washington,2461880,2481348,137785,115439,247414,288087,45991,47275,22173,21986,139678,124754,179929,180776,434109,401379,41.2,43.6,33,31.7,34.5,38,30.7,32.9,27.6,29.2,26.8,24.9,19.1,19.9,24.4,23.9,4855754,527754,89799,43249,259710,349626,819130,63582,42200,74914,40216,52165,40538,53986,44073,35794,22975,33845,18922,20109,15102,17186,15790,625587,611658,19140,14276,85272,93583,2916,4119,1626,1200,19253,6640,6271,26700,28991,230240,32561,18397,3434,7611,1310,3641,509,2031,400,3417,525,9665,2253,14977,2903,1664287,1147024,99204,53821,177627,137899,31257,18883,15212,10544,94465,50711,96330,66318,271568,158980,7167287,52415,5.6,62.6,84480,34.2,12.2
2015,West Virginia,841572,871862,33363,28004,6275,7210,1500,1453,307,318,2716,1850,18423,17766,13265,12143,41.6,43.8,34.4,37.7,29.9,36.9,45.8,48.3,32.6,40.3,30,23.1,19.6,19.8,28.8,25.5,1672542,12983,2742,561,3939,34553,22678,42224,29202,57500,24278,36375,42000,30835,40847,23928,17112,34334,16159,13551,14816,12014,16862,109760,121362,2969,2929,2622,2762,219,181,14,0,1200,331,247,1658,1474,66079,5548,3164,558,247,20,206,49,23,15,191,7,1204,172,806,223,549288,336332,24747,11617,4664,3034,1193,382,195,156,2065,600,9467,4576,9118,4248,1843332,37067,6.4,74.9,53800,19.6,18
2015,Wisconsin,2344158,2385753,176667,184125,69946,73786,24979,25470,536,697,51069,44988,61577,61153,189748,174810,41.5,43.8,27.2,29.7,27.2,28.1,31.1,33.7,25.2,41.1,27,26.4,15.5,16.6,24.3,23.4,4618283,139931,47592,1179,94161,117170,355022,56470,27099,57785,37492,35588,35125,40881,37766,31019,14461,24677,17773,30308,13358,11456,14209,465242,515111,10779,15166,18772,18244,1611,2515,65,131,4254,1874,2381,9273,11971,153474,18039,9052,1783,918,118,1852,305,57,30,834,222,2014,266,4376,751,1564085,1202820,114760,82450,48298,33097,16727,11437,442,380,34034,18870,28427,20599,116607,68881,5762927,45932,4.7,66.6,69630,28.4,12.1
2015,Wyoming,248919,240746,3553,2589,2383,2936,6483,6175,309,114,6026,5859,8242,7247,28960,26738,38.4,40,32.1,28.2,32.2,38.7,26.6,31.5,23.8,24.1,28.4,27.7,19,22.7,26.4,26.9,478847,5124,12007,392,11514,14813,54188,60950,38958,38762,42326,131176,41511,48732,43813,31834,24003,21777,15567,43935,20569,15728,19421,44886,46415,335,239,866,827,321,311,11,21,618,162,396,1511,1942,22435,2733,493,210,219,0,357,25,11,0,286,48,411,57,1455,144,165524,115631,2718,1189,1881,1495,4142,2338,300,40,3988,2508,4378,2922,18518,11300,586389,56122,3.9,69.9,76540,26.2,10.6
2015,Puerto Rico,12581,12319,148168,153351,2906,7253,5365,6410,61,68,213726,217717,161013,171038,1695860,1851428,42.2,44.5,40.3,42.4,40.4,35.3,32.6,35.9,54.5,46.9,34.7,37.3,32.3,35.5,36.7,40.5,24444,9774,11722,122,426706,327592,3514818,27066,19057,14389,18966,,17064,19594,19291,19541,11148,9679,9855,25541,9608,10356,11329,3519,3275,15731,27063,370,1167,489,999,0,0,17899,20948,35776,216288,358382,469,48,3382,447,41,0,149,0,18,0,4126,405,3416,370,36768,3610,8272,4384,99657,54103,2042,2789,3452,2562,54,23,144387,75378,104314,59377,1083185,592794,0,,,,,,
