year,state,state_po,state_fips,state_cen,state_ic,office,candidate,party_detailed,writein,candidatevotes,totalvotes,version,notes,party_simplified,pct,winning_party,candidate_last_name
2020,ALABAMA,AL,1,63,41,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1441170,2323282,20210113,,REPUBLICAN,0.620316432,REPUBLICAN,TRUMP
2020,ALASKA,AK,2,94,81,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,189951,359530,20210113,,REPUBLICAN,0.528331433,REPUBLICAN,TRUMP
2020,ARIZONA,AZ,4,86,61,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,1672143,3387326,20210113,,DEMOCRAT,0.493646906,DEMOCRAT,BIDEN
2020,ARKANSAS,AR,5,71,42,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,760647,1219069,20210113,,REPUBLICAN,0.623957299,REPUBLICAN,TRUMP
2020,CALIFORNIA,CA,6,93,71,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,11110250,17500881,20210113,,DEMOCRAT,0.634839469,DEMOCRAT,BIDEN
2020,COLORADO,CO,8,84,62,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,1804352,3279980,20210113,,DEMOCRAT,0.550110671,DEMOCRAT,BIDEN
2020,CONNECTICUT,CT,9,16,1,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,1080831,1823857,20210113,,DEMOCRAT,0.592607315,DEMOCRAT,BIDEN
2020,DELAWARE,DE,10,51,11,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,296268,504346,20210113,,DEMOCRAT,0.587430058,DEMOCRAT,BIDEN
2020,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,True,317323,344356,20210113,,DEMOCRAT,0.921496939,DEMOCRAT,BIDEN
2020,FLORIDA,FL,12,59,43,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,5668731,11067456,20210113,,REPUBLICAN,0.512198196,REPUBLICAN,TRUMP
2020,GEORGIA,GA,13,58,44,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,2473633,4999960,20210113,,DEMOCRAT,0.494730558,DEMOCRAT,BIDEN
2020,HAWAII,HI,15,95,82,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,366130,579784,20210113,,DEMOCRAT,0.631493798,DEMOCRAT,BIDEN
2020,IDAHO,ID,16,82,63,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,554119,868014,20210113,,REPUBLICAN,0.638375648,REPUBLICAN,TRUMP
2020,ILLINOIS,IL,17,33,21,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,3471915,6033743,20210113,,DEMOCRAT,0.575416454,DEMOCRAT,BIDEN
2020,INDIANA,IN,18,32,22,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1729519,3033118,20210113,,REPUBLICAN,0.570211578,REPUBLICAN,TRUMP
2020,IOWA,IA,19,42,31,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,897672,1700130,20210113,,REPUBLICAN,0.528001976,REPUBLICAN,TRUMP
2020,KANSAS,KS,20,47,32,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,771406,1372303,20210113,,REPUBLICAN,0.562125128,REPUBLICAN,TRUMP
2020,KENTUCKY,KY,21,61,51,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1326646,2136768,20210113,,REPUBLICAN,0.620865719,REPUBLICAN,TRUMP
2020,LOUISIANA,LA,22,72,45,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1255776,2148062,20210113,,REPUBLICAN,0.584608824,REPUBLICAN,TRUMP
2020,MAINE,ME,23,11,2,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,435072,828305,20210113,,DEMOCRAT,0.525255793,DEMOCRAT,BIDEN
2020,MARYLAND,MD,24,52,52,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,1985023,3037030,20210113,,DEMOCRAT,0.653606649,DEMOCRAT,BIDEN
2020,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,2382202,3658005,20210113,,DEMOCRAT,0.651229837,DEMOCRAT,BIDEN
2020,MICHIGAN,MI,26,34,23,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,2804040,5539302,20210113,,DEMOCRAT,0.506208183,DEMOCRAT,BIDEN
2020,MINNESOTA,MN,27,41,33,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,1717077,3277171,20210113,,DEMOCRAT,0.523950993,DEMOCRAT,BIDEN
2020,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,756764,1313759,20210113,,REPUBLICAN,0.576029546,REPUBLICAN,TRUMP
2020,MISSOURI,MO,29,43,34,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1718736,3025962,20210113,,REPUBLICAN,0.567996558,REPUBLICAN,TRUMP
2020,MONTANA,MT,30,81,64,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,343602,603674,20210113,,REPUBLICAN,0.569184692,REPUBLICAN,TRUMP
2020,NEBRASKA,NE,31,46,35,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,556846,956383,20210113,,REPUBLICAN,0.582241633,REPUBLICAN,TRUMP
2020,NEVADA,NV,32,88,65,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,703486,1405376,20210113,,DEMOCRAT,0.50056782,DEMOCRAT,BIDEN
2020,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,424921,806182,20210113,,DEMOCRAT,0.527078253,DEMOCRAT,BIDEN
2020,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,2608335,4549353,20210113,,DEMOCRAT,0.573341968,DEMOCRAT,BIDEN
2020,NEW MEXICO,NM,35,85,66,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,501614,923965,20210113,,DEMOCRAT,0.542892858,DEMOCRAT,BIDEN
2020,NEW YORK,NY,36,21,13,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,5230985,8661735,20210113,,DEMOCRAT,0.603918845,DEMOCRAT,BIDEN
2020,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,2758773,5524802,20210113,,REPUBLICAN,0.499343325,REPUBLICAN,TRUMP
2020,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,235595,361819,20210113,,REPUBLICAN,0.651140487,REPUBLICAN,TRUMP
2020,OHIO,OH,39,31,24,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,3154834,5922202,20210113,,REPUBLICAN,0.532713001,REPUBLICAN,TRUMP
2020,OKLAHOMA,OK,40,73,53,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1020280,1560699,20210113,,REPUBLICAN,0.653732718,REPUBLICAN,TRUMP
2020,OREGON,OR,41,92,72,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,1340383,2374321,20210113,,DEMOCRAT,0.564533187,DEMOCRAT,BIDEN
2020,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,3458229,6915283,20210113,,DEMOCRAT,0.500084957,DEMOCRAT,BIDEN
2020,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,307486,516990,20210113,,DEMOCRAT,0.594761988,DEMOCRAT,BIDEN
2020,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1385103,2514096,20210113,,REPUBLICAN,0.550934809,REPUBLICAN,TRUMP
2020,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,261043,422609,20210113,,REPUBLICAN,0.617693897,REPUBLICAN,TRUMP
2020,TENNESSEE,TN,47,62,54,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1852475,3053851,20210113,,REPUBLICAN,0.606602942,REPUBLICAN,TRUMP
2020,TEXAS,TX,48,74,49,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,5890347,11315056,20210113,,REPUBLICAN,0.520576036,REPUBLICAN,TRUMP
2020,UTAH,UT,49,87,67,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,865140,1488289,20210113,,REPUBLICAN,0.58129839,REPUBLICAN,TRUMP
2020,VERMONT,VT,50,13,6,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,242820,370968,20210113,,DEMOCRAT,0.654557806,DEMOCRAT,BIDEN
2020,VIRGINIA,VA,51,54,40,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,2413568,4460524,20210113,,DEMOCRAT,0.541095172,DEMOCRAT,BIDEN
2020,WASHINGTON,WA,53,91,73,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,2369612,4087631,20210113,,DEMOCRAT,0.579703011,DEMOCRAT,BIDEN
2020,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,545382,794652,20210113,,REPUBLICAN,0.686315519,REPUBLICAN,TRUMP
2020,WISCONSIN,WI,55,35,25,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,1630866,3298041,20210113,,DEMOCRAT,0.494495369,DEMOCRAT,BIDEN
2020,WYOMING,WY,56,83,68,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,193559,278503,20210113,,REPUBLICAN,0.694997899,REPUBLICAN,TRUMP
2016,ALABAMA,AL,1,63,41,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1318255,2123372,20210113,,REPUBLICAN,0.620830924,REPUBLICAN,TRUMP
2016,ALASKA,AK,2,94,81,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,163387,318608,20210113,,REPUBLICAN,0.512815121,REPUBLICAN,TRUMP
2016,ARIZONA,AZ,4,86,61,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1252401,2573165,20210113,,REPUBLICAN,0.486716165,REPUBLICAN,TRUMP
2016,ARKANSAS,AR,5,71,42,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,684872,1130635,20210113,,REPUBLICAN,0.605741022,REPUBLICAN,TRUMP
2016,CALIFORNIA,CA,6,93,71,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,8753788,14181595,20210113,,DEMOCRAT,0.617263996,DEMOCRAT,CLINTON
2016,COLORADO,CO,8,84,62,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,1338870,2780220,20210113,,DEMOCRAT,0.481569804,DEMOCRAT,CLINTON
2016,CONNECTICUT,CT,9,16,1,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,897572,1644920,20210113,,DEMOCRAT,0.545663011,DEMOCRAT,CLINTON
2016,DELAWARE,DE,10,51,11,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,235603,441590,20210113,,DEMOCRAT,0.533533368,DEMOCRAT,CLINTON
2016,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,282830,312575,20210113,,DEMOCRAT,0.904838839,DEMOCRAT,CLINTON
2016,FLORIDA,FL,12,59,43,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,4617886,9420039,20210113,,REPUBLICAN,0.490219414,REPUBLICAN,TRUMP
2016,GEORGIA,GA,13,58,44,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,2089104,4114732,20210113,,REPUBLICAN,0.507713261,REPUBLICAN,TRUMP
2016,HAWAII,HI,15,95,82,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,266891,437664,20210113,,DEMOCRAT,0.609807981,DEMOCRAT,CLINTON
2016,IDAHO,ID,16,82,63,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,409055,690255,20210113,,REPUBLICAN,0.592614324,REPUBLICAN,TRUMP
2016,ILLINOIS,IL,17,33,21,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,3090729,5536424,20210113,,DEMOCRAT,0.558253667,DEMOCRAT,CLINTON
2016,INDIANA,IN,18,32,22,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1557286,2734958,20210113,,REPUBLICAN,0.569400334,REPUBLICAN,TRUMP
2016,IOWA,IA,19,42,31,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,800983,1565580,20210113,,REPUBLICAN,0.511620613,REPUBLICAN,TRUMP
2016,KANSAS,KS,20,47,32,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,671018,1184402,20210113,,REPUBLICAN,0.566545818,REPUBLICAN,TRUMP
2016,KENTUCKY,KY,21,61,51,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1202971,1924149,20210113,,REPUBLICAN,0.625196386,REPUBLICAN,TRUMP
2016,LOUISIANA,LA,22,72,45,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1178638,2029032,20210113,,REPUBLICAN,0.580886847,REPUBLICAN,TRUMP
2016,MAINE,ME,23,11,2,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,357735,771892,20210113,,DEMOCRAT,0.463452141,DEMOCRAT,CLINTON
2016,MARYLAND,MD,24,52,52,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,1677928,2781446,20210113,,DEMOCRAT,0.603257442,DEMOCRAT,CLINTON
2016,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,1995196,3378821,20210113,,DEMOCRAT,0.590500651,DEMOCRAT,CLINTON
2016,MICHIGAN,MI,26,34,23,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,2279543,4799284,20210113,,REPUBLICAN,0.474975642,REPUBLICAN,TRUMP
2016,MINNESOTA,MN,27,41,33,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,1367705,2944782,20210113,,DEMOCRAT,0.46445034,DEMOCRAT,CLINTON
2016,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,700714,1209357,20210113,,REPUBLICAN,0.579410381,REPUBLICAN,TRUMP
2016,MISSOURI,MO,29,43,34,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1594511,2808605,20210113,,REPUBLICAN,0.567723478,REPUBLICAN,TRUMP
2016,MONTANA,MT,30,81,64,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,279240,494526,20210113,,REPUBLICAN,0.564661919,REPUBLICAN,TRUMP
2016,NEBRASKA,NE,31,46,35,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,495961,844227,20210113,,REPUBLICAN,0.587473511,REPUBLICAN,TRUMP
2016,NEVADA,NV,32,88,65,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,539260,1125385,20210113,,DEMOCRAT,0.479178237,DEMOCRAT,CLINTON
2016,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,348526,744296,20210113,,DEMOCRAT,0.468262627,DEMOCRAT,CLINTON
2016,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,2148278,3874046,20210113,,DEMOCRAT,0.554530844,DEMOCRAT,CLINTON
2016,NEW MEXICO,NM,35,85,66,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,385234,798319,20210113,,DEMOCRAT,0.482556472,DEMOCRAT,CLINTON
2016,NEW YORK,NY,36,21,13,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,4379789,7802084,20210113,,DEMOCRAT,0.561361426,DEMOCRAT,CLINTON
2016,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,2362631,4741564,20210113,,REPUBLICAN,0.498280947,REPUBLICAN,TRUMP
2016,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,216794,344360,20210113,,REPUBLICAN,0.629556278,REPUBLICAN,TRUMP
2016,OHIO,OH,39,31,24,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,2841005,5496487,20210113,,REPUBLICAN,0.516876507,REPUBLICAN,TRUMP
2016,OKLAHOMA,OK,40,73,53,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,949136,1452992,20210113,,REPUBLICAN,0.653228648,REPUBLICAN,TRUMP
2016,OREGON,OR,41,92,72,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,1002106,2001336,20210113,,DEMOCRAT,0.50071852,DEMOCRAT,CLINTON
2016,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,2970733,6115402,20210113,,REPUBLICAN,0.485778858,REPUBLICAN,TRUMP
2016,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,252525,464144,20210113,,DEMOCRAT,0.544066066,DEMOCRAT,CLINTON
2016,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1155389,2103027,20210113,,REPUBLICAN,0.549393327,REPUBLICAN,TRUMP
2016,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,227721,370093,20210113,,REPUBLICAN,0.615307504,REPUBLICAN,TRUMP
2016,TENNESSEE,TN,47,62,54,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1522925,2508027,20210113,,REPUBLICAN,0.607220337,REPUBLICAN,TRUMP
2016,TEXAS,TX,48,74,49,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,4685047,8969226,20210113,,REPUBLICAN,0.522346856,REPUBLICAN,TRUMP
2016,UTAH,UT,49,87,67,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,515211,1131317,20210113,,REPUBLICAN,0.455408166,REPUBLICAN,TRUMP
2016,VERMONT,VT,50,13,6,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,178573,320467,20210113,,DEMOCRAT,0.557227421,DEMOCRAT,CLINTON
2016,VIRGINIA,VA,51,54,40,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,1981473,3982752,20210113,,DEMOCRAT,0.497513528,DEMOCRAT,CLINTON
2016,WASHINGTON,WA,53,91,73,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,1742718,3317019,20210113,,DEMOCRAT,0.525386801,DEMOCRAT,CLINTON
2016,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,489371,713051,20210113,,REPUBLICAN,0.686305748,REPUBLICAN,TRUMP
2016,WISCONSIN,WI,55,35,25,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1405284,2976150,20210113,,REPUBLICAN,0.472181846,REPUBLICAN,TRUMP
2016,WYOMING,WY,56,83,68,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,174419,258788,20210113,,REPUBLICAN,0.673984111,REPUBLICAN,TRUMP
2012,ALABAMA,AL,1,63,41,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,1255925,2074338,20210113,,REPUBLICAN,0.605458223,REPUBLICAN,ROMNEY
2012,ALASKA,AK,2,94,81,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,164676,300495,20210113,,REPUBLICAN,0.548015774,REPUBLICAN,ROMNEY
2012,ARIZONA,AZ,4,86,61,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,1233654,2299254,20210113,,REPUBLICAN,0.536545332,REPUBLICAN,ROMNEY
2012,ARKANSAS,AR,5,71,42,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,647744,1069468,20210113,,REPUBLICAN,0.605669361,REPUBLICAN,ROMNEY
2012,CALIFORNIA,CA,6,93,71,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,7854285,13038547,20210113,,DEMOCRAT,0.602389591,DEMOCRAT,OBAMA
2012,COLORADO,CO,8,84,62,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,1323101,2569516,20210113,,DEMOCRAT,0.514922266,DEMOCRAT,OBAMA
2012,CONNECTICUT,CT,9,16,1,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,905083,1558204,20210113,,DEMOCRAT,0.580850133,DEMOCRAT,OBAMA
2012,DELAWARE,DE,10,51,11,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,242584,413890,20210113,,DEMOCRAT,0.58610742,DEMOCRAT,OBAMA
2012,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,267070,293764,20210113,,DEMOCRAT,0.909131139,DEMOCRAT,OBAMA
2012,FLORIDA,FL,12,59,43,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,4237756,8474179,20210113,,DEMOCRAT,0.500078651,DEMOCRAT,OBAMA
2012,GEORGIA,GA,13,58,44,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,2078688,3897839,20210113,,REPUBLICAN,0.533292422,REPUBLICAN,ROMNEY
2012,HAWAII,HI,15,95,82,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,306658,437159,20210113,,DEMOCRAT,0.701479324,DEMOCRAT,OBAMA
2012,IDAHO,ID,16,82,63,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,420911,652274,20210113,,REPUBLICAN,0.645297835,REPUBLICAN,ROMNEY
2012,ILLINOIS,IL,17,33,21,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,3019512,5242014,20210113,,DEMOCRAT,0.576021354,DEMOCRAT,OBAMA
2012,INDIANA,IN,18,32,22,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,1420543,2624534,20210113,,REPUBLICAN,0.541255324,REPUBLICAN,ROMNEY
2012,IOWA,IA,19,42,31,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,822544,1582180,20210113,,DEMOCRAT,0.519880165,DEMOCRAT,OBAMA
2012,KANSAS,KS,20,47,32,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,692634,1159971,20210113,,REPUBLICAN,0.597113204,REPUBLICAN,ROMNEY
2012,KENTUCKY,KY,21,61,51,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,1087190,1797212,20210113,,REPUBLICAN,0.604931416,REPUBLICAN,ROMNEY
2012,LOUISIANA,LA,22,72,45,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,1152262,1994065,20210113,,REPUBLICAN,0.577845757,REPUBLICAN,ROMNEY
2012,MAINE,ME,23,11,2,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,401306,724758,20210113,,DEMOCRAT,0.553710342,DEMOCRAT,OBAMA
2012,MARYLAND,MD,24,52,52,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,1677844,2707327,20210113,,DEMOCRAT,0.619741908,DEMOCRAT,OBAMA
2012,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,1921290,3184196,20210113,,DEMOCRAT,0.603383083,DEMOCRAT,OBAMA
2012,MICHIGAN,MI,26,34,23,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,2564569,4730961,20210113,,DEMOCRAT,0.542082042,DEMOCRAT,OBAMA
2012,MINNESOTA,MN,27,41,33,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRATIC-FARMER-LABOR,False,1546167,2936561,20210113,,DEMOCRAT,0.526523032,DEMOCRAT,OBAMA
2012,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,710746,1285584,20210113,,REPUBLICAN,0.552858467,REPUBLICAN,ROMNEY
2012,MISSOURI,MO,29,43,34,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,1482440,2757323,20210113,,REPUBLICAN,0.537637411,REPUBLICAN,ROMNEY
2012,MONTANA,MT,30,81,64,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,267928,484048,20210113,,REPUBLICAN,0.553515354,REPUBLICAN,ROMNEY
2012,NEBRASKA,NE,31,46,35,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,475064,794379,20210113,,REPUBLICAN,0.598031922,REPUBLICAN,ROMNEY
2012,NEVADA,NV,32,88,65,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,531373,1014918,20210113,,DEMOCRAT,0.523562495,DEMOCRAT,OBAMA
2012,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,369561,710972,20210113,,DEMOCRAT,0.519796842,DEMOCRAT,OBAMA
2012,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,2122786,3638499,20210113,,DEMOCRAT,0.583423549,DEMOCRAT,OBAMA
2012,NEW MEXICO,NM,35,85,66,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,415335,783758,20210113,,DEMOCRAT,0.529927605,DEMOCRAT,OBAMA
2012,NEW YORK,NY,36,21,13,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,4324228,7116784,20210113,,DEMOCRAT,0.607609842,DEMOCRAT,OBAMA
2012,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,2270395,4505372,20210113,,REPUBLICAN,0.503930641,REPUBLICAN,ROMNEY
2012,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,188320,322932,20210113,,REPUBLICAN,0.583156826,REPUBLICAN,ROMNEY
2012,OHIO,OH,39,31,24,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,2827621,5580822,20210113,,DEMOCRAT,0.506667477,DEMOCRAT,OBAMA
2012,OKLAHOMA,OK,40,73,53,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,891325,1334872,20210113,,REPUBLICAN,0.667723197,REPUBLICAN,ROMNEY
2012,OREGON,OR,41,92,72,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,970488,1789270,20210113,,DEMOCRAT,0.542393267,DEMOCRAT,OBAMA
2012,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,2990274,5742040,20210113,,DEMOCRAT,0.520768577,DEMOCRAT,OBAMA
2012,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,279677,446049,20210113,,DEMOCRAT,0.627009589,DEMOCRAT,OBAMA
2012,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,1071645,1964118,20210113,,REPUBLICAN,0.545611313,REPUBLICAN,ROMNEY
